run_ID,Time,CH4_aq,H2_aq,HCO3,HS,SO4,pH,Temp,CH4_g,CO2_g,H2_g,H2S_g,Biomass_MET,Biomass_SRB,Rxn_rate_MET,Rxn_rate_SRB
2,21,7.92E-07,37.10107174,1.9813,3.08E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.87E-10,1.02E-07,1.15E-07,2.95E-21,4.85E-21
2,21.5,7.92E-07,37.10107174,1.9813,3.08E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.87E-10,1.02E-07,1.15E-07,2.95E-21,4.87E-21
2,22,7.92E-07,37.10107174,1.9813,3.09E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.88E-10,1.03E-07,1.16E-07,2.95E-21,4.89E-21
2,22.5,7.92E-07,37.10107174,1.9813,3.10E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.89E-10,1.03E-07,1.16E-07,2.95E-21,4.90E-21
2,23,7.92E-07,37.10107174,1.9813,3.10E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.89E-10,1.03E-07,1.17E-07,2.96E-21,4.92E-21
2,23.5,7.93E-07,37.10107174,1.9813,3.11E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.90E-10,1.03E-07,1.17E-07,2.96E-21,4.94E-21
2,24,7.93E-07,37.10107174,1.9813,3.12E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.91E-10,1.03E-07,1.17E-07,2.96E-21,4.95E-21
2,24.5,7.93E-07,37.10107174,1.9813,3.12E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.91E-10,1.03E-07,1.18E-07,2.96E-21,4.97E-21
2,25,7.93E-07,37.10107174,1.9813,3.13E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.92E-10,1.03E-07,1.18E-07,2.96E-21,4.98E-21
2,25.5,7.93E-07,37.10107174,1.9813,3.14E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.93E-10,1.03E-07,1.19E-07,2.96E-21,5.00E-21
2,26,7.93E-07,37.10107174,1.9813,3.14E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.93E-10,1.03E-07,1.19E-07,2.97E-21,5.02E-21
2,26.5,7.93E-07,37.10107174,1.9813,3.15E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.94E-10,1.03E-07,1.19E-07,2.97E-21,5.04E-21
2,27,7.93E-07,37.10107174,1.9813,3.16E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.95E-10,1.03E-07,1.20E-07,2.97E-21,5.05E-21
2,27.5,7.93E-07,37.10107174,1.9813,3.17E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.95E-10,1.03E-07,1.20E-07,2.97E-21,5.07E-21
2,28,7.93E-07,37.10107174,1.9813,3.17E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.96E-10,1.03E-07,1.21E-07,2.97E-21,5.09E-21
2,28.5,7.93E-07,37.10107173,1.9813,3.18E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.97E-10,1.03E-07,1.21E-07,2.97E-21,5.10E-21
2,29,7.93E-07,37.10107173,1.9813,3.19E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.97E-10,1.03E-07,1.21E-07,2.98E-21,5.12E-21
2,29.5,7.93E-07,37.10107173,1.9813,3.19E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.98E-10,1.03E-07,1.22E-07,2.98E-21,5.14E-21
2,30,7.93E-07,37.10107173,1.9813,3.20E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.99E-10,1.03E-07,1.22E-07,2.98E-21,5.15E-21
2,30.5,7.93E-07,37.10107173,1.9813,3.21E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.99E-10,1.04E-07,1.23E-07,2.98E-21,5.17E-21
2,31,7.93E-07,37.10107173,1.9813,3.21E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.00E-10,1.04E-07,1.23E-07,2.98E-21,5.19E-21
2,31.5,7.93E-07,37.10107173,1.9813,3.22E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.01E-10,1.04E-07,1.23E-07,2.98E-21,5.21E-21
2,32,7.93E-07,37.10107173,1.9813,3.23E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.01E-10,1.04E-07,1.24E-07,2.99E-21,5.22E-21
2,32.5,7.93E-07,37.10107173,1.9813,3.24E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.02E-10,1.04E-07,1.24E-07,2.99E-21,5.24E-21
2,33,7.93E-07,37.10107173,1.9813,3.24E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.03E-10,1.04E-07,1.25E-07,2.99E-21,5.26E-21
2,33.5,7.93E-07,37.10107173,1.9813,3.25E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.03E-10,1.04E-07,1.25E-07,2.99E-21,5.28E-21
2,34,7.93E-07,37.10107173,1.9813,3.26E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.04E-10,1.04E-07,1.25E-07,2.99E-21,5.29E-21
2,34.5,7.93E-07,37.10107173,1.9813,3.27E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.05E-10,1.04E-07,1.26E-07,2.99E-21,5.31E-21
2,35,7.93E-07,37.10107173,1.9813,3.27E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.05E-10,1.04E-07,1.26E-07,3.00E-21,5.33E-21
2,35.5,7.93E-07,37.10107173,1.9813,3.28E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.06E-10,1.04E-07,1.27E-07,3.00E-21,5.35E-21
2,36,7.94E-07,37.10107173,1.9813,3.29E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.07E-10,1.04E-07,1.27E-07,3.00E-21,5.36E-21
2,36.5,7.94E-07,37.10107173,1.9813,3.30E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.07E-10,1.04E-07,1.28E-07,3.00E-21,5.38E-21
2,37,7.94E-07,37.10107173,1.9813,3.30E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.08E-10,1.04E-07,1.28E-07,3.00E-21,5.40E-21
2,37.5,7.94E-07,37.10107173,1.9813,3.31E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.09E-10,1.04E-07,1.28E-07,3.01E-21,5.42E-21
2,38,7.94E-07,37.10107173,1.9813,3.32E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.09E-10,1.04E-07,1.29E-07,3.01E-21,5.44E-21
2,38.5,7.94E-07,37.10107173,1.9813,3.33E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.10E-10,1.04E-07,1.29E-07,3.01E-21,5.45E-21
2,39,7.94E-07,37.10107173,1.9813,3.33E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.11E-10,1.05E-07,1.30E-07,3.01E-21,5.47E-21
2,39.5,7.94E-07,37.10107172,1.9813,3.34E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.12E-10,1.05E-07,1.30E-07,3.01E-21,5.49E-21
2,40,7.94E-07,37.10107172,1.9813,3.35E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.12E-10,1.05E-07,1.31E-07,3.01E-21,5.51E-21
2,40.5,7.94E-07,37.10107172,1.9813,3.36E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.13E-10,1.05E-07,1.31E-07,3.02E-21,5.53E-21
2,41,7.94E-07,37.10107172,1.9813,3.36E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.14E-10,1.05E-07,1.31E-07,3.02E-21,5.55E-21
2,41.5,7.94E-07,37.10107172,1.9813,3.37E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.14E-10,1.05E-07,1.32E-07,3.02E-21,5.56E-21
2,42,7.94E-07,37.10107172,1.9813,3.38E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.15E-10,1.05E-07,1.32E-07,3.02E-21,5.58E-21
2,42.5,7.94E-07,37.10107172,1.9813,3.39E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.16E-10,1.05E-07,1.33E-07,3.02E-21,5.60E-21
2,43,7.94E-07,37.10107172,1.9813,3.39E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.17E-10,1.05E-07,1.33E-07,3.02E-21,5.62E-21
2,43.5,7.94E-07,37.10107172,1.9813,3.40E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.17E-10,1.05E-07,1.34E-07,3.03E-21,5.64E-21
2,44,7.94E-07,37.10107172,1.9813,3.41E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.18E-10,1.05E-07,1.34E-07,3.03E-21,5.66E-21
2,44.5,7.94E-07,37.10107172,1.9813,3.42E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.19E-10,1.05E-07,1.35E-07,3.03E-21,5.68E-21
2,45,7.94E-07,37.10107172,1.9813,3.43E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.20E-10,1.05E-07,1.35E-07,3.03E-21,5.70E-21
2,45.5,7.94E-07,37.10107172,1.9813,3.43E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.20E-10,1.05E-07,1.35E-07,3.03E-21,5.72E-21
2,46,7.94E-07,37.10107172,1.9813,3.44E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.21E-10,1.05E-07,1.36E-07,3.03E-21,5.73E-21
2,46.5,7.94E-07,37.10107172,1.9813,3.45E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.22E-10,1.05E-07,1.36E-07,3.04E-21,5.75E-21
2,47,7.94E-07,37.10107172,1.9813,3.46E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.22E-10,1.05E-07,1.37E-07,3.04E-21,5.77E-21
2,47.5,7.94E-07,37.10107172,1.9813,3.47E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.23E-10,1.06E-07,1.37E-07,3.04E-21,5.79E-21
2,48,7.95E-07,37.10107172,1.9813,3.47E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.24E-10,1.06E-07,1.38E-07,3.04E-21,5.81E-21
2,48.5,7.95E-07,37.10107172,1.9813,3.48E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000004,3.25E-10,1.06E-07,1.38E-07,3.04E-21,5.83E-21
2,49,7.95E-07,37.10107172,1.9813,3.49E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000004,3.25E-10,1.06E-07,1.39E-07,3.04E-21,5.85E-21
2,49.5,7.95E-07,37.10107171,1.9813,3.50E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.26E-10,1.06E-07,1.39E-07,3.05E-21,5.87E-21
2,50,7.95E-07,37.10107171,1.9813,3.51E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.27E-10,1.06E-07,1.40E-07,3.05E-21,5.89E-21
3,0,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-06,1.00E-06,2.88E-20,4.22E-20
3,0.5,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.00E-06,1.00E-06,2.88E-20,4.23E-20
3,1,7.91E-07,37.10107175,1.9813,2.93E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.73E-10,1.00E-06,1.01E-06,2.88E-20,4.25E-20
3,1.5,7.92E-07,37.10107175,1.9813,2.99E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.79E-10,1.00E-06,1.01E-06,2.88E-20,4.26E-20
3,2,7.92E-07,37.10107174,1.9813,3.05E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.84E-10,1.00E-06,1.01E-06,2.89E-20,4.28E-20
3,2.5,7.93E-07,37.10107174,1.9813,3.11E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.90E-10,1.00E-06,1.02E-06,2.89E-20,4.29E-20
3,3,7.93E-07,37.10107173,1.9813,3.17E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.95E-10,1.00E-06,1.02E-06,2.89E-20,4.30E-20
3,3.5,7.93E-07,37.10107173,1.9813,3.23E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.01E-10,1.00E-06,1.02E-06,2.89E-20,4.32E-20
3,4,7.94E-07,37.10107173,1.9813,3.29E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.06E-10,1.00E-06,1.03E-06,2.89E-20,4.33E-20
3,4.5,7.94E-07,37.10107172,1.9813,3.35E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,3.12E-10,1.01E-06,1.03E-06,2.89E-20,4.35E-20
3,5,7.95E-07,37.10107172,1.9813,3.41E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000004,3.18E-10,1.01E-06,1.03E-06,2.90E-20,4.36E-20
3,5.5,7.95E-07,37.10107171,1.9813,3.47E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.23E-10,1.01E-06,1.04E-06,2.90E-20,4.38E-20
3,6,7.95E-07,37.10107171,1.9813,3.53E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.29E-10,1.01E-06,1.04E-06,2.90E-20,4.39E-20
3,6.5,7.96E-07,37.10107171,1.9813,3.59E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.35E-10,1.01E-06,1.04E-06,2.90E-20,4.41E-20
3,7,7.96E-07,37.1010717,1.9813,3.65E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.40E-10,1.01E-06,1.05E-06,2.90E-20,4.42E-20
3,7.5,7.97E-07,37.1010717,1.9813,3.71E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.46E-10,1.01E-06,1.05E-06,2.90E-20,4.44E-20
3,8,7.97E-07,37.10107169,1.9813,3.77E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.52E-10,1.01E-06,1.05E-06,2.91E-20,4.45E-20
3,8.5,7.97E-07,37.10107169,1.9813,3.84E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.58E-10,1.01E-06,1.06E-06,2.91E-20,4.47E-20
3,9,7.98E-07,37.10107169,1.9813,3.90E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.63E-10,1.01E-06,1.06E-06,2.91E-20,4.48E-20
3,9.5,7.98E-07,37.10107168,1.9813,3.96E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.69E-10,1.01E-06,1.07E-06,2.91E-20,4.50E-20
3,10,7.99E-07,37.10107168,1.9813,4.02E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.75E-10,1.01E-06,1.07E-06,2.91E-20,4.51E-20
3,10.5,7.99E-07,37.10107167,1.9813,4.08E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.81E-10,1.01E-06,1.07E-06,2.91E-20,4.53E-20
3,11,7.99E-07,37.10107167,1.9813,4.15E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.87E-10,1.01E-06,1.08E-06,2.92E-20,4.54E-20
3,11.5,8.00E-07,37.10107167,1.9813,4.21E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.93E-10,1.01E-06,1.08E-06,2.92E-20,4.56E-20
3,12,8.00E-07,37.10107166,1.9813,4.27E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,3.99E-10,1.01E-06,1.08E-06,2.92E-20,4.57E-20
3,12.5,8.01E-07,37.10107166,1.9813,4.34E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,4.04E-10,1.01E-06,1.09E-06,2.92E-20,4.59E-20
3,13,8.01E-07,37.10107165,1.9813,4.40E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,4.10E-10,1.01E-06,1.09E-06,2.92E-20,4.60E-20
3,13.5,8.01E-07,37.10107165,1.9813,4.46E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,4.16E-10,1.02E-06,1.09E-06,2.92E-20,4.62E-20
3,14,8.02E-07,37.10107164,1.9813,4.53E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,4.22E-10,1.02E-06,1.10E-06,2.93E-20,4.63E-20
3,14.5,8.02E-07,37.10107164,1.9813,4.59E-08,7.2608034,6.1009,28.2,1.01E-06,0.0243,91.000003,4.28E-10,1.02E-06,1.10E-06,2.93E-20,4.65E-20
3,15,8.03E-07,37.10107164,1.9813,4.66E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.34E-10,1.02E-06,1.11E-06,2.93E-20,4.66E-20
3,15.5,8.03E-07,37.10107163,1.9813,4.72E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.40E-10,1.02E-06,1.11E-06,2.93E-20,4.68E-20
3,16,8.03E-07,37.10107163,1.9813,4.79E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.46E-10,1.02E-06,1.11E-06,2.93E-20,4.69E-20
3,16.5,8.04E-07,37.10107162,1.9813,4.85E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.53E-10,1.02E-06,1.12E-06,2.93E-20,4.71E-20
3,17,8.04E-07,37.10107162,1.9813,4.92E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.59E-10,1.02E-06,1.12E-06,2.94E-20,4.73E-20
3,17.5,8.05E-07,37.10107162,1.9813,4.98E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.65E-10,1.02E-06,1.12E-06,2.94E-20,4.74E-20
3,18,8.05E-07,37.10107161,1.9813,5.05E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.71E-10,1.02E-06,1.13E-06,2.94E-20,4.76E-20
3,18.5,8.06E-07,37.10107161,1.9813,5.12E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.77E-10,1.02E-06,1.13E-06,2.94E-20,4.77E-20
3,19,8.06E-07,37.1010716,1.9813,5.18E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.83E-10,1.02E-06,1.14E-06,2.94E-20,4.79E-20
3,19.5,8.06E-07,37.1010716,1.9813,5.25E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.89E-10,1.02E-06,1.14E-06,2.94E-20,4.81E-20
3,20,8.07E-07,37.10107159,1.9813,5.31E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,4.96E-10,1.02E-06,1.14E-06,2.95E-20,4.82E-20
3,20.5,8.07E-07,37.10107159,1.9813,5.38E-08,7.2608034,6.1009,28.2,1.02E-06,0.0243,91.000003,5.02E-10,1.02E-06,1.15E-06,2.95E-20,4.84E-20
